proj_code,order_date,order_code,order_code2,cust_code,no_cli,co_obr,de_obr,obra_latitud,obra_longitud,tkt_code,guia,pivot_plant_code,pivot_plant_name,pivot_plant_latitud,pivot_plant_longitud,plant_code,plant_name,plant_latitud,plant_longitud,truck_code,short_prod_descr,delv_qty,descr,to_job_time,on_job_time,begin_unld_time,end_unld_time,to_plant_time,at_plant_time,tiempo_a_obra,tiempo_espera,tiempo_vaciado,tiempo_salida,tiempo_a_planta,order_qty,start_time,frecuencia,prod_code,truck_type,load_num,tamaño_de_carga,sched_num
233361,2021-01-05 00:00:00,43,43,16317,CARBAJO Y LEAL S.COM.,PU71,EDIFICIO PASADIZO AMADA BAUZÀ,-12.129765600931995,-77.09469089888297,2676364,448-2676364,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,846,1210N67B,7.0,Columna,2021-01-05 17:00:00,2021-01-05 17:50:42,2021-01-05 19:29:21,2021-01-05 19:42:57,2021-01-05 19:49:47,2021-01-05 20:26:24,50.7,98.6,13.6,6.8,36.6,42.5,2021-01-05 13:00:00,60,124993,C10,5,7,1
233361,2021-01-05 00:00:00,43,43,16317,CARBAJO Y LEAL S.COM.,PU71,EDIFICIO PASADIZO AMADA BAUZÀ,-12.129765600931995,-77.09469089888297,2783132,428-2783132,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,765,1210N67B,7.0,Columna,2021-01-05 18:00:00,2021-01-05 18:37:35,2021-01-05 20:37:01,2021-01-05 20:47:24,2021-01-05 20:49:17,2021-01-05 21:19:46,37.6,119.4,10.4,1.9,30.5,42.5,2021-01-05 13:00:00,60,124993,C8,6,7,1
233361,2021-01-05 00:00:00,43,43,16317,CARBAJO Y LEAL S.COM.,PU71,EDIFICIO PASADIZO AMADA BAUZÀ,-12.129765600931995,-77.09469089888297,2025755,418-2025755,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,747,1210N67B,0.5,Columna,2021-01-05 19:00:00,2021-01-05 19:38:51,2021-01-05 20:48:19,2021-01-05 20:53:19,2021-01-05 21:00:32,2021-01-05 21:30:40,38.9,69.5,5.0,7.2,30.1,42.5,2021-01-05 13:00:00,60,124993,C7,7,7,1
248443,2021-03-20 00:00:00,44,44,9791,LUJÁN Y ASOCIADOS S.A.,OV25,EDIFICIO URBANIZACIÓN DE MARÍA CRISTINA GIMENO,-12.070963482691186,-77.0251477935769,2216916,422-2216916,VSM,Planta Villa El Salvador,-12.210833,-76.941111,SJN,Planta San Juan,-12.146795,-76.980005,766,1175N47B,10.0,Zapata,2021-03-20 14:00:00,2021-03-20 14:12:03,2021-03-20 16:33:10,2021-03-20 16:50:00,2021-03-20 16:53:48,2021-03-20 17:05:00,12.1,141.1,16.8,3.8,11.2,26.9,2021-03-20 14:00:00,30,124850,C10,1,10,1
248443,2021-03-20 00:00:00,44,44,9791,LUJÁN Y ASOCIADOS S.A.,OV25,EDIFICIO URBANIZACIÓN DE MARÍA CRISTINA GIMENO,-12.070963482691186,-77.0251477935769,2745305,421-2745305,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,558,1175N47B,10.0,Zapata,2021-03-20 14:30:00,2021-03-20 15:01:30,2021-03-20 16:49:48,2021-03-20 17:10:41,2021-03-20 17:12:17,2021-03-20 17:35:03,31.5,108.3,20.9,1.6,22.8,26.9,2021-03-20 14:00:00,30,124850,C7,2,10,1
248443,2021-03-20 00:00:00,44,44,9791,LUJÁN Y ASOCIADOS S.A.,OV25,EDIFICIO URBANIZACIÓN DE MARÍA CRISTINA GIMENO,-12.070963482691186,-77.0251477935769,2167914,429-2167914,VSM,Planta Villa El Salvador,-12.210833,-76.941111,SJN,Planta San Juan,-12.146795,-76.980005,669,1175N47B,6.9,Zapata,2021-03-20 15:00:00,2021-03-20 15:28:53,2021-03-20 15:53:33,2021-03-20 16:15:08,2021-03-20 16:18:20,2021-03-20 16:41:05,28.9,24.7,21.6,3.2,22.7,26.9,2021-03-20 14:00:00,30,124850,C10,3,10,1
231973,2021-06-07 00:00:00,45,45,10251,SUMINISTROS FWEL S.L.,OV90,EDIFICIO PASADIZO RAMÓN PI,-12.244487402347303,-76.95187155884238,2925994,437-2925994,SJ3,Planta San Juan 3,-12.146795,-76.980005,SJ3,Planta San Juan 3,-12.146795,-76.980005,601,1280N67B,7.0,Viga,2021-06-07 13:00:00,2021-06-07 13:31:48,2021-06-07 13:59:45,2021-06-07 14:17:18,2021-06-07 14:21:51,2021-06-07 14:55:51,31.8,28.0,17.5,4.6,34.0,14.6,2021-06-07 13:00:00,30,124699,C10,1,7,1
231973,2021-06-07 00:00:00,45,45,10251,SUMINISTROS FWEL S.L.,OV90,EDIFICIO PASADIZO RAMÓN PI,-12.244487402347303,-76.95187155884238,2834674,434-2834674,SJ3,Planta San Juan 3,-12.146795,-76.980005,SJ3,Planta San Juan 3,-12.146795,-76.980005,532,1280N67B,7.0,Viga,2021-06-07 13:30:00,2021-06-07 13:55:47,2021-06-07 13:56:27,2021-06-07 14:08:15,2021-06-07 14:11:45,2021-06-07 14:38:53,25.8,0.7,11.8,3.5,27.1,14.6,2021-06-07 13:00:00,30,124699,C7,2,7,1
231973,2021-06-07 00:00:00,45,45,10251,SUMINISTROS FWEL S.L.,OV90,EDIFICIO PASADIZO RAMÓN PI,-12.244487402347303,-76.95187155884238,2553349,438-2553349,SJ3,Planta San Juan 3,-12.146795,-76.980005,SJ3,Planta San Juan 3,-12.146795,-76.980005,827,1280N67B,0.6,Viga,2021-06-07 14:00:00,2021-06-07 14:18:31,2021-06-07 15:07:24,2021-06-07 15:12:24,2021-06-07 15:15:46,2021-06-07 15:36:43,18.5,48.9,5.0,3.4,21.0,14.6,2021-06-07 13:00:00,30,124699,C9,3,7,1
239264,2021-06-30 00:00:00,46,46,21877,CONSTRUCCIÓN DEL MEDITERRÁNEO S.A.,OW97,EDIFICIO VIAL DE NORBERTO MARISCAL,-12.233288096919987,-77.07063361230233,2740282,443-2740282,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,652,1175N47B,10.0,Escalera,2021-06-30 10:00:00,2021-06-30 10:33:47,2021-06-30 11:25:58,2021-06-30 11:51:58,2021-06-30 11:58:31,2021-06-30 12:35:55,33.8,52.2,26.0,6.6,37.4,12.8,2021-06-30 10:00:00,30,124850,C7,1,10,1
239264,2021-06-30 00:00:00,46,46,21877,CONSTRUCCIÓN DEL MEDITERRÁNEO S.A.,OW97,EDIFICIO VIAL DE NORBERTO MARISCAL,-12.233288096919987,-77.07063361230233,2535638,438-2535638,VSM,Planta Villa El Salvador,-12.210833,-76.941111,VSM,Planta Villa El Salvador,-12.210833,-76.941111,698,1175N47B,2.8,Escalera,2021-06-30 10:30:00,2021-06-30 10:50:11,2021-06-30 11:07:52,2021-06-30 11:12:52,2021-06-30 11:15:31,2021-06-30 11:36:40,20.2,17.7,5.0,2.6,21.1,12.8,2021-06-30 10:00:00,30,124850,C10,2,10,1
235436,2021-03-21 00:00:00,47,47,16457,BANCO SANTANA Y ASOCIADOS S.L.,PU25,EDIFICIO URBANIZACIÓN DE EVELIA CORDERO,-12.11565101486192,-77.05877264283657,2181649,431-2181649,SJ3,Planta San Juan 3,-12.146795,-76.980005,SJ3,Planta San Juan 3,-12.146795,-76.980005,784,1350N77B,10.0,Columna,2021-03-21 07:00:00,2021-03-21 07:18:10,2021-03-21 08:31:10,2021-03-21 08:53:10,2021-03-21 09:02:26,2021-03-21 09:23:37,18.2,73.0,22.0,9.3,21.2,11.4,2021-03-21 07:00:00,60,125001,C8,1,10,1
235436,2021-03-21 00:00:00,47,47,16457,BANCO SANTANA Y ASOCIADOS S.L.,PU25,EDIFICIO URBANIZACIÓN DE EVELIA CORDERO,-12.11565101486192,-77.05877264283657,2998078,408-2998078,SJ3,Planta San Juan 3,-12.146795,-76.980005,SJ3,Planta San Juan 3,-12.146795,-76.980005,504,1350N77B,1.4,Columna,2021-03-21 08:00:00,2021-03-21 08:14:09,2021-03-21 08:42:13,2021-03-21 08:50:58,2021-03-21 08:57:32,2021-03-21 09:13:34,14.2,28.1,8.7,6.6,16.0,11.4,2021-03-21 07:00:00,60,125001,C10,2,10,1
237501,2021-06-23 00:00:00,48,48,7679,TALLERES BUENDÍA Y ASOCIADOS S.A.,PL83,EDIFICIO VIA DE ROQUE COBO,-12.32988416342769,-76.92311935087623,2512438,436-2512438,SJ3,Planta San Juan 3,-12.146795,-76.980005,CAL,Planta Callao,-12.066667,-77.15,585,1350N77B,9.0,Zapata,2021-06-23 16:00:00,2021-06-23 17:30:42,2021-06-23 18:44:57,2021-06-23 19:06:51,2021-06-23 19:11:35,2021-06-23 20:53:11,90.7,74.2,21.9,4.7,101.6,15.6,2021-06-23 16:00:00,60,125001,C7,1,9,1
237501,2021-06-23 00:00:00,48,48,7679,TALLERES BUENDÍA Y ASOCIADOS S.A.,PL83,EDIFICIO VIA DE ROQUE COBO,-12.32988416342769,-76.92311935087623,2818665,435-2818665,SJ3,Planta San Juan 3,-12.146795,-76.980005,SJN,Planta San Juan,-12.146795,-76.980005,734,1350N77B,6.6,Zapata,2021-06-23 17:00:00,2021-06-23 18:01:25,2021-06-23 18:34:30,2021-06-23 18:43:07,2021-06-23 18:46:09,2021-06-23 19:38:01,61.4,33.1,8.6,3.0,51.9,15.6,2021-06-23 16:00:00,60,125001,C10,2,9,1
243380,2021-03-28 00:00:00,49,49,17520,RESTAURACIÓN THIC S.L.,OW30,EDIFICIO CUESTA HORACIO FIOL,-12.185098168210517,-76.94189789780496,2043631,434-2043631,CAL,Planta Callao,-12.066667,-77.15,CAL,Planta Callao,-12.066667,-77.15,889,1210N57B,7.0,Escalera,2021-03-28 12:00:00,2021-03-28 12:47:29,2021-03-28 14:43:45,2021-03-28 15:03:28,2021-03-28 15:07:46,2021-03-28 16:00:33,47.5,116.3,19.7,4.3,52.8,27.1,2021-03-28 12:00:00,60,125069,C10,1,7,1
243380,2021-03-28 00:00:00,49,49,17520,RESTAURACIÓN THIC S.L.,OW30,EDIFICIO CUESTA HORACIO FIOL,-12.185098168210517,-76.94189789780496,2917304,416-2917304,CAL,Planta Callao,-12.066667,-77.15,CAL,Planta Callao,-12.066667,-77.15,516,1210N57B,7.0,Escalera,2021-03-28 13:00:00,2021-03-28 13:50:37,2021-03-28 14:54:24,2021-03-28 15:12:58,2021-03-28 15:19:51,2021-03-28 16:01:33,50.6,63.8,18.6,6.9,41.7,27.1,2021-03-28 12:00:00,60,125069,C10,2,7,1
243380,2021-03-28 00:00:00,49,49,17520,RESTAURACIÓN THIC S.L.,OW30,EDIFICIO CUESTA HORACIO FIOL,-12.185098168210517,-76.94189789780496,2248455,445-2248455,CAL,Planta Callao,-12.066667,-77.15,CAL,Planta Callao,-12.066667,-77.15,607,1210N57B,7.0,Escalera,2021-03-28 14:00:00,2021-03-28 14:54:31,2021-03-28 16:57:02,2021-03-28 17:11:44,2021-03-28 17:21:41,2021-03-28 18:21:00,54.5,122.5,14.7,9.9,59.3,27.1,2021-03-28 12:00:00,60,125069,C9,3,7,1
243380,2021-03-28 00:00:00,49,49,17520,RESTAURACIÓN THIC S.L.,OW30,EDIFICIO CUESTA HORACIO FIOL,-12.185098168210517,-76.94189789780496,2844565,434-2844565,CAL,Planta Callao,-12.066667,-77.15,CAL,Planta Callao,-12.066667,-77.15,530,1210N57B,6.1,Escalera,2021-03-28 15:00:00,2021-03-28 16:02:22,2021-03-28 17:06:36,2021-03-28 17:21:48,2021-03-28 17:29:52,2021-03-28 18:38:55,62.4,64.2,15.2,8.1,69.0,27.1,2021-03-28 12:00:00,60,125069,C9,4,7,1
230037,2021-06-19 00:00:00,50,50,24779,VIVIANA FERRER ZAMORA S.L.,PU62,EDIFICIO CAMINO DE RICO ROCA,-12.322897957311636,-76.99446818226178,2539403,408-2539403,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,847,1175N47B,7.0,Muro/Placa,2021-06-19 15:00:00,2021-06-19 16:10:53,2021-06-19 18:37:44,2021-06-19 18:50:32,2021-06-19 18:56:42,2021-06-19 20:20:05,70.9,146.9,12.8,6.2,83.4,16.5,2021-06-19 15:00:00,60,124850,C7,1,7,1
230037,2021-06-19 00:00:00,50,50,24779,VIVIANA FERRER ZAMORA S.L.,PU62,EDIFICIO CAMINO DE RICO ROCA,-12.322897957311636,-76.99446818226178,2133051,415-2133051,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,859,1175N47B,7.0,Muro/Placa,2021-06-19 16:00:00,2021-06-19 17:34:43,2021-06-19 19:32:34,2021-06-19 19:53:31,2021-06-19 20:03:27,2021-06-19 21:50:49,94.7,117.9,20.9,9.9,107.4,16.5,2021-06-19 15:00:00,60,124850,C8,2,7,1
230037,2021-06-19 00:00:00,50,50,24779,VIVIANA FERRER ZAMORA S.L.,PU62,EDIFICIO CAMINO DE RICO ROCA,-12.322897957311636,-76.99446818226178,2149077,440-2149077,ATE,Planta Ate,-12.043333,-76.898056,ATE,Planta Ate,-12.043333,-76.898056,795,1175N47B,2.5,Muro/Placa,2021-06-19 17:00:00,2021-06-19 18:10:13,2021-06-19 18:58:32,2021-06-19 19:03:32,2021-06-19 19:12:08,2021-06-19 20:15:05,70.2,48.3,5.0,8.6,63.0,16.5,2021-06-19 15:00:00,60,124850,C9,3,7,1
